,text,label,verifikasi
,"HEY KALIAN, KOK LAIP?",Bingung,Benar
,saia SMA aja nugas smpe gk sempet tidur xixixii,Lucu,Benar
,dikacangin njir yang cowo kesian,Sedih,Benar
,nanti dia malah marketing disitu,Suka,Benar
,sange mek,Marah,Benar
,bang sapi apa yang ngambang?,Bingung,Benar
,obama:rolling_on_the_floor_laughing::smiling_face_with_heart_eyes::rolling_on_the_floor_laughing:,Lucu,Benar
,nggak usah lah,Sedih,Benar
,potong gaji,Suka,Benar
,"REMEMBER NO NUT NOVEMBER, CALM DOWN CALM DOWN EVERBODY",Marah,Benar
,kang dani abis masang foam hitam ya,Bingung,Benar
,ph itu philipina bang wkkwkw,Lucu,Benar
,DE JAVU,Sedih,Benar
,MBAK GITAAAA,Suka,Benar
,GAK ADA PAKE BAKAR BAN,Marah,Benar
,Kak gita are you here?,Bingung,Benar
,anjay wkwkkww,Lucu,Benar
,gile daki semuaa tuuuu,Sedih,Benar
,w o t,Suka,Benar
,gk gitu,Marah,Benar
,BANG LIVE INI DI UPLOAD YT GA?,Bingung,Benar
,mister Funtastic ngecarry neh wkwkwkkw,Lucu,Benar
,justru cuma 1 yg ngerjain,Sedih,Benar
,santet online ada nih kang,Suka,Benar
,anying di acc,Marah,Benar
,HEY KENAPA BANYAK KODE,Bingung,Benar
,rp aim,Lucu,Benar
,MY EYEEEESSS,Sedih,Benar
,HOME SWE,Suka,Benar
,duuuhhhh duuuhhh,Marah,Benar
,"bang, mending beli poco apa realme master gt edition?",Bingung,Benar
,disogok lagi wkwk,Lucu,Benar
,Kerja cape cape duitnya kalah sama bocil,Sedih,Benar
,gila muka noos,Suka,Benar
,gak usah maksa udah nonton2 ae,Marah,Benar
,makasih doang gem?,Bingung,Benar
,@HafizHardi udah tau. its a joke bro,Lucu,Benar
,matii,Sedih,Benar
,DIBAWA ENJOY AJA NGERJAIN SKRIPSI TUH,Suka,Benar
,Bodolah Mbak Gita tolong dijaga gema ini,Marah,Benar
,Kenapa tuuuchh,Bingung,Benar
,Aowakowkakowkoa,Lucu,Benar
,ESER Nih Tiati,Sedih,Benar
,set nya gile,Suka,Benar
,NFT orang orangnya cringe,Marah,Benar
,FF Zodiac worth ga bang ?,Bingung,Benar
,kwkwkw,Lucu,Benar
,saber,Sedih,Benar
,obama plsss,Suka,Benar
,skolah hey yg skola,Marah,Benar
,albert kemana bert,Bingung,Benar
,DUH CUPU :rolling_on_the_floor_laughing:,Lucu,Benar
,Sedikit Naek Sentolop saya,Sedih,Benar
,kangen anjr sma jetez,Suka,Benar
,langsung flexing,Marah,Benar
,HUH,Bingung,Benar
,HAHAHAAHHAAH,Lucu,Benar
,why we still here. just to suffer,Sedih,Benar
,bang review God of war PC,Suka,Benar
,kak gita,Marah,Benar
,stepsister????,Bingung,Benar
,demen amat ama tai,Sedih,Benar
,wokwokwokw,Lucu,Benar
,ULER IJO BANG itu,Suka,Benar
,agak gila sih,Marah,Benar
,kok anda live di tengah rapat?,Bingung,Benar
,Yahh mengsedih,Sedih,Benar
,hahaahaahaha,Lucu,Benar
,persona 4 golden,Suka,Benar
,gila 8 taum,Marah,Benar
,Gimana pendapat lo tentang Si bang Candra Liao jadi sutradara?,Bingung,Benar
,gg hahah,Sedih,Benar
,haha haha,Lucu,Benar
,Butuh Loker,Suka,Benar
,GAK BAIK,Marah,Benar
,bang gema?? Valorant?? really?,Bingung,Benar
,AFF AE LAH,Sedih,Benar
,amwokwowowwoowowowowkwowkwow,Lucu,Benar
,just like beliebers but better,Suka,Benar
,GG in general = Good Game... GG in indo = Ga Guna,Marah,Benar
,bang kok tambah gemuk,Bingung,Benar
,were not cool,Sedih,Benar
,topi lagi wkwkwk,Lucu,Benar
,"mba gitaaa , tulung teleponnn ",Suka,Benar
,ga gitu juga nying,Marah,Benar
,kok bukan secret lab,Bingung,Benar
,Pasti lagi ngelawak media pertama,Sedih,Benar
,wih posisi baru nichhh:grinning_face_with_sweat:,Lucu,Benar
,di ig,Suka,Benar
,Nggak gitu konsepnya guhhhh,Marah,Benar
,Nintendo gimana?,Bingung,Benar
,oof,Sedih,Benar
,xixixixxixi,Lucu,Benar
,naruhoddo,Suka,Benar
,flashnya bikin celaka bgsd,Marah,Benar
,BANG KOK GAK ADA SAWERIANYA BANG,Bingung,Benar
,ADA TARBEAR,Sedih,Benar
,wkwkkwkwkkwwk,Lucu,Benar
,:oops:,Suka,Benar
,ASLI SIH. TEMEN KEK VITUBYANG PAS UNTUK DIBAKAR,Marah,Benar
,BANG Short Movie12:00 AM kapan rilis bang,Bingung,Benar
,jadi penjual borak wkwkwkwkwk,Lucu,Benar
,lah baru sadar kursinya si gema razer ishkur,Sedih,Benar
,MBAK GITAAAAAA,Suka,Benar
,@AkiraGaming @Risky Akbar S KALO PROMOSI PAKE SAWERIA BANGKE... JANGAN SPAM,Marah,Benar
,deja vu,Bingung,Benar
,"makin tua, makin males sama urusan sepele",Sedih,Benar
,Itu stress gila awkoawkawok,Lucu,Benar
,HEII HEIII,Suka,Benar
,gak masuk,Marah,Benar
,kalo kurang ganteng gimana bang?,Bingung,Benar
,7sins 870 ada drop fps,Sedih,Benar
,hehehehahahahahahhaa,Lucu,Benar
,biar kencang,Suka,Benar
,tidaaaaaakkkkkkkkkkk,Marah,Benar
,JAGA RONDA YA QAQA?,Bingung,Benar
,kasian itu sisanya,Sedih,Benar
,awokawokawok,Lucu,Benar
,OH LINK YA TERNYATA,Suka,Benar
,sesaddd,Marah,Benar
,kalo processornya helio p95 gimana bang gen?,Bingung,Benar
,waduhhhhhh,Sedih,Benar
,SCRIPT BOKEP MEK WKWKWKWK,Lucu,Benar
,auliom,Suka,Benar
,"bang katanya orang yang lahirnya hari rabu kepalanya klo dipukul marah,bener gk bang?",Marah,Benar
,gimanaa,Bingung,Benar
,"pamit tidur bang, besok kerja. akhirnya masuk ke dunia kerja ",Sedih,Benar
,wuyuuuhahahahhaha,Lucu,Benar
,"625 g kuat mas bro, saya 660 aja lag banget",Suka,Benar
,GIMANA NJING,Marah,Benar
,Wait the f*cking minute,Bingung,Benar
,Yaa gak botak tanggung,Sedih,Benar
,maunya apa sih bang skwk,Lucu,Benar
,DUIT IS EVERYTHING,Suka,Benar
,ajg apa apaan nih kode nuklir,Marah,Benar
,BENTARRRR,Bingung,Benar
,f for respect,Sedih,Benar
,dibuntutin :face_with_tears_of_joy:,Lucu,Benar
,obama gemm,Suka,Benar
,MENDOK GEMINK,Marah,Benar
,nobar kah bang?,Bingung,Benar
,bang fm gua ntet,Sedih,Benar
,ROBOT CANT BURNT :grinning_squinting_face:,Lucu,Benar
,oh...,Suka,Benar
,BANG INGET LU UDAH PUNYA MBAK GITAA,Marah,Benar
,Gak nonton timnas bang???,Bingung,Benar
,MAAPKAN PONAKAN ONLEN GW BANG,Sedih,Benar
,gimana wkwkwk,Lucu,Benar
,part 2,Suka,Benar
,YAA BENER SIJ,Marah,Benar
,NGOCOK APA ?,Bingung,Benar
,"gk mempan biarpun udh pake knight of round, agk tricky",Sedih,Benar
,mulai nih wkwkwwkk,Lucu,Benar
,KANG DANI LG LIVE,Suka,Benar
,LANGSUNG DITUTUP,Marah,Benar
,"yt bgst gaada notif, aku ketinggalan apa?",Bingung,Benar
,dewi fortunjing tidak berniat pergi,Sedih,Benar
,meninggal awkwaokwa,Lucu,Benar
,#GG2022,Suka,Benar
,udahaan,Marah,Benar
,bang warrior orochi 3 ultimate kapan lanjut?,Bingung,Benar
,wuaduh,Sedih,Benar
,nonton sendiri aja adik2,Lucu,Benar
,"bang live bareng gita dong sekali""",Suka,Benar
,dah dah,Marah,Benar
,re 4 lancar ga sih ?,Bingung,Benar
,hati hati ada geiiii,Sedih,Benar
,XIXIXIXIXIXIXIXIXIXIXXIXIXIXI,Lucu,Benar
,KAK GITA,Suka,Benar
,inget perut udah buncit,Marah,Benar
,lho kog gk ada notif,Bingung,Benar
,LUPA PASWORD twitch,Sedih,Benar
,lah kocakk,Lucu,Benar
,"Acer Debes,Bismillah Helios 300 Gratis",Suka,Benar
,LU KATA DIA SPG HP ANJIR,Marah,Benar
,apa bedanya,Bingung,Benar
,AOAKWOAKWKAK,Lucu,Benar
,yahh telatt,Sedih,Benar
,hallo,Suka,Benar
,gila udahan,Marah,Benar
,KOKKK,Bingung,Benar
,yang ringan2 aja kwkw,Lucu,Benar
,ku kira sinyal ku meninggal ternyata wifi mu yang meninggal,Sedih,Benar
,#GGWP2022 let's go bang,Suka,Benar
,ayat kursi gk mempan lempar pake kursi baru mempan,Marah,Benar
,napa harus bijiq,Bingung,Benar
,AWKAWOKAWOKAWOKAW,Lucu,Benar
,soalnya abang bilang kalo ga ikut alasannya,Sedih,Benar
,YOK GANTI GAYA YOKK GTU KATANYA BANG,Suka,Benar
,Yaa Biasa Para Bochil Nerakah,Marah,Benar
,Kapan jadi Ustadz Gema??,Bingung,Benar
,friend wit benefit anjir,Sedih,Benar
,"hitung, sudah berapa kali bang gema tepok tangan tiap ketawa",Lucu,Benar
,HALOO MBAK GITA,Suka,Benar
,anjir orang makin malem makin aneh omongannya,Marah,Benar
,hei tolong dong saya ingin bertobat kenapa malah pada bagi bagi kode???,Bingung,Benar
,malam om2,Lucu,Benar
,sekian,Sedih,Benar
,nah benar,Suka,Benar
,SESADD,Marah,Benar
,kang dani ko gendut bang?,Bingung,Benar
,LMAOOOO,Lucu,Benar
,"padahal BTC lagi turun, kalo awal tahun gini pasti turun",Sedih,Benar
,NTR jalur keras,Suka,Benar
,salah masuk jokesnya nich,Marah,Benar
,Heeeeeeeeeeeee,Bingung,Benar
,"mentang2 make phoenix disuruh jd obama, rasis klean wkwkwk",Lucu,Benar
,gk gitu,Sedih,Benar
,MULAI SENTOLOP,Suka,Benar
,mulai ngeselin,Marah,Benar
,target turun brp kilo bang?,Bingung,Benar
,"wanjir , sagne sama kecap",Lucu,Benar
,maatiii,Sedih,Benar
,"Harga diri harga diri ilang,, cuan banyak",Suka,Benar
,darta gila,Marah,Benar
,miawaug??,Bingung,Benar
,lu doang yang ngeliat kayanya deh bang wkwkw gue gak pernah liat,Lucu,Benar
,gue blm nembak udah di tolak,Sedih,Benar
,GASSKEUN VALOOO akhirnya bang gema main valoo cujkkk,Suka,Benar
,nah bener tampar saha,Marah,Benar
,bang kapan podcast om om lagi,Bingung,Benar
,kayanya salah musik bang,Sedih,Benar
,kenapa anda majuin wkwkwk,Lucu,Benar
,temen gue pernah bang dikelas pas puasa malah nobar pokeb,Suka,Benar
,Parah bner mainyya,Marah,Benar
,bang re 4 lancar ga ?,Bingung,Benar
,rto,Sedih,Benar
,butuh lah wkwkwk,Lucu,Benar
,c nya kayak tembok viper bang,Suka,Benar
,mau diajak ketemu anying :v,Marah,Benar
,bg tinggi lu brapa bg,Bingung,Benar
,yah wakwakawkaw,Lucu,Benar
,"Tugas kelompok jadi tumbal, adalah saya bang",Sedih,Benar
,Perusahaan positif think,Suka,Benar
,TAMPAR BAPAKNYA SAJA,Marah,Benar
,Bang Kapan Kolab sama TLM Bang,Bingung,Benar
,phasmo aja ama chris wkwkwkw,Lucu,Benar
,yah internet gue meninggal,Sedih,Benar
,Rekomendasi harvest moon wei,Suka,Benar
,BANDAR,Marah,Benar
,oddy apa kabar bang?,Bingung,Benar
,kambing wkwkwk,Lucu,Benar
,amandel gua lagi kumat,Sedih,Benar
,pengalaman nih,Suka,Benar
,jgn wey........... terlalu sensitif,Marah,Benar
,lah,Bingung,Benar
,iklan,Sedih,Benar
,we're cool:face_with_tears_of_joy:,Lucu,Benar
,alo bang,Suka,Benar
,maling si anying,Marah,Benar
,bang kapan lanjutin wo 3,Bingung,Benar
,GA DEH MAKASIH,Sedih,Benar
,hahahahahaa,Lucu,Benar
,iyaa kan ravi hentai men,Suka,Benar
,GW BAKAR Lu,Marah,Benar
,kek kenal,Bingung,Benar
,JD NARKOBOY,Suka,Benar
,circle gua gtu bang,Sedih,Benar
,DIYA NGAMOKKK WKKWKWKKW,Lucu,Benar
,Bara Arang Aja Sekalian gausah batu batu,Marah,Benar
,gmn beb?,Bingung,Benar
,ala looo,Suka,Benar
,WADUCH,Sedih,Benar
,KWKWKKW,Lucu,Benar
,GAUSAH NIGHT CLUB LAH MENDING MORNING CLUB,Marah,Benar
,bukannya sama ys?,Bingung,Benar
,2020 SESON TIGA,Suka,Benar
,gg nt,Sedih,Benar
,mana ada chris :face_with_tears_of_joy:,Lucu,Benar
,kalo mau dibaca ya sawer jangan spam ajg,Marah,Benar
,apani om om pada live sekarang,Bingung,Benar
,bang podcSt om om,Suka,Benar
,Oh terimakasih muka noise :),Sedih,Benar
,wkwkwk pecah,Lucu,Benar
,pamer,Marah,Benar
,chrisssssssss mana nih,Bingung,Benar
,teriakan lelaki,Suka,Benar
,dyam dya,Sedih,Benar
,maen harvest moon wkwk,Lucu,Benar
,FLEXINGGG,Marah,Benar
,Bang kok jadi ganteng sihh?,Bingung,Benar
,AND WE ARE HANDSOME,Suka,Benar
,datang bapaknya,Sedih,Benar
,loh wkwkwkwk,Lucu,Benar
,wadoh bang jangan dah bang,Marah,Benar
,ngapain difoto...,Bingung,Benar
,gak pernah ya,Sedih,Benar
,besok gausah sekolahlah nonton bang gema aja,Suka,Benar
,govlok :rolling_on_the_floor_laughing:,Lucu,Benar
,"lah , mending delay",Marah,Benar
,BANG GIGI DAH SEMBUH?,Bingung,Benar
,LAH ANE SENENG,Suka,Benar
,"saya sih seneng gem, tp dia nya kgk",Sedih,Benar
,WAKKAKAKAKKAKAKAKKA,Lucu,Benar
,bener si tapi bukan gitu konsepnya,Marah,Benar
,suqma what?,Bingung,Benar
,NOOOOOOOOOOOOOO],Sedih,Benar
,:potato::potato::potato::potato::potato:,Suka,Benar
,awokawokokawokawokawok,Lucu,Benar
,"kelainan itu heii , udah gak usah ngelak lagi",Marah,Benar
,rafatar siapa?,Bingung,Benar
,kannnnn,Lucu,Benar
,MANTEP BANG,Suka,Benar
,rtooo,Sedih,Benar
,sentolophers apaan bangke,Marah,Benar
,cardio aja lah alang alang wkwk,Lucu,Benar
,kok sepi?,Bingung,Benar
,"menurut gw bikin circle temen gak usah banyak"" sih, ribet bget banyak drama",Sedih,Benar
,MAMPOS,Suka,Benar
,Anjir Balance,Marah,Benar
,HEHEHE,Lucu,Benar
,ohh iya bocilnya wendahhhhhhhhh,Sedih,Benar
,asek mantap,Suka,Benar
,2022 nikah bang???????????,Bingung,Benar
,MABAR SENDIRI AJA SETAN,Marah,Benar
,aeokakeokoaeokaeko,Lucu,Benar
,apa alip masih hidup,Bingung,Benar
,Pendidikan Haters,Suka,Benar
,saya aja enggak tau,Sedih,Benar
,KAK GITA TOLONG PACARNYA RESET SETELAN PABRIK,Marah,Benar
,jir kerjanya mati doang wkwk :rolling_on_the_floor_laughing:,Lucu,Benar
,bentar kok kocook?,Bingung,Benar
,okeh,Suka,Benar
,dewi fortuna sudh trgantikan soalny,Sedih,Benar
,njir naik,Marah,Benar
,wkwkwkwkww,Lucu,Benar
,positive thinking terus aja,Suka,Benar
,bang tahun ini nikah kah?,Bingung,Benar
,ready RTO ONE WORLD,Sedih,Benar
,NGIDE NIH,Marah,Benar
,anjir,Suka,Benar
,MOSHI MOSHI MBAKKKK GITAAA :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Lucu,Benar
,Gebetannya lagi RTO,Sedih,Benar
,kok acer,Bingung,Benar
,BOS MARAH KEPADA KARYAWANNYA,Marah,Benar
,eat the miners,Suka,Benar
,kasian tu muka,Sedih,Benar
,jahat bener :grinning_squinting_face:,Lucu,Benar
,Main ama siapa ni?,Bingung,Benar
,FLEXXINGGG,Marah,Benar
,baru awal tahun udah ada saja orang random :neutral_face:,Suka,Benar
,Dah lah wkwkw,Lucu,Benar
,AKU GA TAU NICH,Sedih,Benar
,apaan tadi main disini kok,Bingung,Benar
,sirik hei,Marah,Benar
,GIIIIIIIIIIITTTTTTTTT,Suka,Benar
,BANG GW NANGIS MAIN FF7 REMAKE DI EPIC,Sedih,Benar
,kok gamenya cs:go @GemaShowIndo,Bingung,Benar
,3 duelist gila wkwk,Lucu,Benar
,kaya ami tadi sore ye bang ngide XD,Marah,Benar
,emang ad dw9?,Bingung,Benar
,jgn kungkingkang country dong KUNGkINGKANG planet aja biar sekalian,Suka,Benar
,DIANYA PAMER,Sedih,Benar
,BODOHLAH,Marah,Benar
,Ga 3 bungkus juga sat wkwkwk,Lucu,Benar
,lah,Bingung,Benar
,Di septictank mew,Suka,Benar
,ilang yakan,Sedih,Benar
,jingan,Marah,Benar
,WKWK gila sirkel,Lucu,Benar
,tapi ga sampe knalpot juga donggg,Sedih,Benar
,"pamer apaan itu ajg , pamer dosa?",Bingung,Benar
,owh gitu,Suka,Benar
,Flexing dimulai,Marah,Benar
,TOPI LAGI WKWKKW,Lucu,Benar
,vokep?,Bingung,Benar
,ROKOK DAGING,Suka,Benar
,repsul hiatus,Sedih,Benar
,lapoooorrrr,Marah,Benar
,WKWKWKWWKWKWKWKWKWKWKWKWWKWK,Lucu,Benar
,pengajian kah?,Bingung,Benar
,si maggie punggungnya berat,Sedih,Benar
,challenge bang,Suka,Benar
,map terharambe di valorant,Marah,Benar
,aowkoakwow sentolopers,Lucu,Benar
,uler keket kah,Suka,Benar
,Lho tumbennn??,Bingung,Benar
,gausah pamk,Sedih,Benar
,LAporr,Marah,Benar
,bagoss wkwkwk,Lucu,Benar
,bangsattt gua lagi makan,Sedih,Benar
,persona 4 golden heyyy,Suka,Benar
,disable gimana bang suaranya,Bingung,Benar
,GAWAT GAWAT,Marah,Benar
,malah mati,Lucu,Benar
,So Fun kah begitu,Sedih,Benar
,"MINER BANYAK GPP, HARGA VGA NYA PENTING NORMAL",Suka,Benar
,heeeeeee,Bingung,Benar
,suara chris brisik,Marah,Benar
,hahahaahahah geblek,Lucu,Benar
,yahhh,Sedih,Benar
,KOK BIJI,Bingung,Benar
,"nggak usah flash "" lah",Suka,Benar
,masak bakwan ga harus ke kuningan juga bgzt,Marah,Benar
,Ini pernah dibahas podcast ama Istrinya om Dani nih wkwkwk,Lucu,Benar
,"intinya hidup itu ada adil ada tidaknya, semua ada proses",Sedih,Benar
,masih blm turun itu vga?,Bingung,Benar
,POTONG GAJI CHRIS UPLOAD VIDEO,Suka,Benar
,sok ngide ajg,Marah,Benar
,SANTET WAKAKAK,Lucu,Benar
,cape dia bang,Sedih,Benar
,hah?,Bingung,Benar
,bang persona bang,Suka,Benar
,too badd,Marah,Benar
,wkwkw ngide bgst,Lucu,Benar
,dia atuut :face_with_tears_of_joy:,Sedih,Benar
,apakah ini bisa dikategorilan pdkt?:v,Bingung,Benar
,AAMIIN,Suka,Benar
,JANGAN BAHAS GAME DULU DONG YG DONATE,Marah,Benar
,astaga bang wkwkwk,Lucu,Benar
,tinggi berapa bang,Bingung,Benar
,TERNYATA ADA YANG KEK GITU TOH,Sedih,Benar
,DIRAJAM AE LAH,Marah,Benar
,pegalaman pribadi ini,Suka,Benar
,VERMOUTH wkwkwk,Lucu,Benar
,agak lag gak si?,Bingung,Benar
,judgement dah kelar toh walkthrough-nya,Sedih,Benar
,mbaaaakk,Suka,Benar
,BANGKEEEE,Marah,Benar
,akowkwowwkowow ngaci ngaci,Lucu,Benar
,Bang Kapan Kawin bang ?,Bingung,Benar
,BODO,Marah,Benar
,untung udah beres makan,Sedih,Benar
,kungkingkang country yess,Suka,Benar
,wkwkkwkwk,Lucu,Benar
,namanya siapa tadi?...,Bingung,Benar
,gua pernah baru dateng tiba tiba di cutek ama tmn bangsad puting gua bengkak sbelah besoknya,Sedih,Benar
,om om bgst,Marah,Benar
,AKHIRNYA NGEGYM JUGAKK,Suka,Benar
,wkwkwkwkwkwwk,Lucu,Benar
,kok tahu,Bingung,Benar
,WADUHHH,Sedih,Benar
,mau mukul tapi jauh,Marah,Benar
,nobar nobar,Suka,Benar
,XIXIXIIX,Lucu,Benar
,sentil vuting bqpaknya aja bang,Marah,Benar
,step apa gimana?,Bingung,Benar
,mba gitaaa,Suka,Benar
,yahh bukan karya itu mah joget2,Sedih,Benar
,tambah rusak otak gw wkwk,Lucu,Benar
,"@AdClip catat itu, CATAT!!!",Suka,Benar
,bang kalo ada yg muka 2 mukanya boleh dikasih ke org yg suka nyari muka gk?,Bingung,Benar
,GELAP AMAT NJIRR,Marah,Benar
,AKWOAKWOAK,Lucu,Benar
,kasian Kay/O,Sedih,Benar
,jangan2 bang tara dri masa depan,Suka,Benar
,baru dateng tadi ada apa,Bingung,Benar
,GILAAA,Marah,Benar
,Yt nya apa itu mba nya? Mau cek wkwkwk,Lucu,Benar
,kena NTR,Sedih,Benar
,Gema Gita Andika,Suka,Benar
,biji nya blm gatel ya bang,Bingung,Benar
,ITU NGIDE LAGI,Marah,Benar
,gileee gak mati wkwkw,Lucu,Benar
,kasian qutunya dong,Sedih,Benar
,:potato::potato::potato::french_fries::french_fries:,Suka,Benar
,RUSAKKKKKK,Marah,Benar
,BANG TANGGAPAN LU SAMA FILM ESIDENT EVIL YANG BARU GMANA?,Bingung,Benar
,xixiixixixixixix,Lucu,Benar
,MULAI BELOK NIH,Sedih,Benar
,HALO PAK DOSEN NIH PAK 2 ORANG YANG BIKIN SAYA BOLOS,Marah,Benar
,LINK MOD TIFA,Suka,Benar
,koq 8-2,Bingung,Benar
,susah nanti naek lagi BTC na,Sedih,Benar
,mirip kaito ga sih bang :grinning_squinting_face:,Lucu,Benar
,"kurang2 maen sosmed aja bang, dijamin hati indah",Suka,Benar
,gila itu sniper,Marah,Benar
,tar duel sama gym leader gak bang?,Bingung,Benar
,BERUMUR HAHAHAH,Lucu,Benar
,dikira mati mek,Sedih,Benar
,AAAAAAAAAAA,Suka,Benar
,Kalo itu SESAT,Marah,Benar
,Yah,Sedih,Benar
,aowekoaekaokeawoe,Lucu,Benar
,Bang ada Motivasi biar bisa Ngurusin badan gak ? (saya udah niat tapi slalu dikalahkan oleh Mager) :loudly_crying_face::loudly_crying_face:,Bingung,Benar
,HOE MEQ,Marah,Benar
,Ketek Tifa Wangy wangy,Suka,Benar
,xuxuxuxxuu,Lucu,Benar
,tidakkkkkkkkkkkkkkkkkkkkkkkkkkkkk kami butuh nobar di discorddddddddd,Sedih,Benar
,dimana gas chanelnya dimana gas chanelnya dimana gas chanelnya,Bingung,Benar
,"terang terangan ya nontonnya , bodolah",Marah,Benar
,kakkkk,Suka,Benar
,mainnya online ya,Sedih,Benar
,horror apa,Bingung,Benar
,HAHAHAHAHAHAHAHAHAHAHAHAHA,Lucu,Benar
,KAN SAMA YA,Marah,Benar
,pornza hub,Suka,Benar
,PUSING GW,Sedih,Benar
,Kok mamah ngajarin :face_with_tears_of_joy:,Lucu,Benar
,eh? gmn??,Bingung,Benar
,TERSERAH,Marah,Benar
,Semua semua tergantung orangnya,Suka,Benar
,wkwkkwkwkwkwkwk,Lucu,Benar
,yahhhh,Sedih,Benar
,apa nihhh,Bingung,Benar
,VND 777,Suka,Benar
,pukul bapacnya,Marah,Benar
,aowkaowkwk Kungkingkang,Lucu,Benar
,ummm??? gmn??,Bingung,Benar
,bang saweriany gk ngesync tuh,Sedih,Benar
,apa itu fans hidup HATERS,Suka,Benar
,sesattt,Marah,Benar
,sama kang wkwkwk,Lucu,Benar
,bocil windah menyerang kah?,Bingung,Benar
,rto lahi,Sedih,Benar
,PASTILAHHH,Suka,Benar
,Report Feed,Marah,Benar
,hahaha what,Lucu,Benar
,bang gua kangen jadi lo main dynasty warrior bang,Sedih,Benar
,youtube baobao apa njay?,Bingung,Benar
,FBS-02,Suka,Benar
,GAK IKHLAS,Marah,Benar
,ngapain beli lagi bang snjatanya wkwkwkwk,Lucu,Benar
,nonton NHW itu bibi May meninggal,Sedih,Benar
,ga bisa mabar?,Bingung,Benar
,CIRCLE PERGAULANNYA SALAH,Marah,Benar
,dr pergaulan ke fetish meq,Suka,Benar
,roto wkwk,Lucu,Benar
,iklan dlu,Sedih,Benar
,KAK GITA GMN NICH,Bingung,Benar
,BODOLAH,Marah,Benar
,bang alip dah ketemu bang,Suka,Benar
,wkwkwk dijebak,Lucu,Benar
,gk bisa bahasa englis,Sedih,Benar
,bang dani manaa?,Bingung,Benar
,TAMPR BAPAKNYA SAJA,Marah,Benar
,Kok ngecek pH air pake xbox,Suka,Benar
,baru tadi buka lep bubar jir wkwkwk,Lucu,Benar
,aerith OP sih,Sedih,Benar
,MAGGIE DI TWITCH YA ?,Bingung,Benar
,gblk,Marah,Benar
,Santet XD,Lucu,Benar
,LAGI BELI SAYUR NICHH,Suka,Benar
,!delay,Sedih,Benar
,megi nama channel twicth nya apa guys? :'),Bingung,Benar
,banhsat,Marah,Benar
,jgn lakukan skrg? wkkwkw,Lucu,Benar
,lalala bababa,Suka,Benar
,lag bgt ya,Sedih,Benar
,bang wo3 kapan,Bingung,Benar
,DISOGOK MEK,Marah,Benar
,WKWKWKWKWJW,Lucu,Benar
,baobao last standing njirr,Suka,Benar
,mayad,Sedih,Benar
,halo kursi sehat?,Bingung,Benar
,Mending Jangan biar gak ngilang channelnya,Marah,Benar
,Gak paham lagi wkwkwkwwk,Lucu,Benar
,Subscriber adalah Haters yeah,Suka,Benar
,IZIN PAMIT bang nonton tagblast dulu,Sedih,Benar
,wait what,Bingung,Benar
,Mbak Gita om nya nakal neh,Marah,Benar
,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Lucu,Benar
,VIDIO AJA,Suka,Benar
,ohh delay,Sedih,Benar
,Fb nya bao bao apa ?,Bingung,Benar
,rusyak ajgggg,Marah,Benar
,ngeliat juventus sagne berat hahaha,Lucu,Benar
,tamatan SMC (sekolah menengah cenayang),Suka,Benar
,amit amit cabang bayi,Sedih,Benar
,"bang lu udah update windows 11 blm? kalo udah, gmna pendapat lu bang?",Bingung,Benar
,Kenapa mau ngaji malah berasa pelatihan ketemu dajjal,Marah,Benar
,bodo lah bang:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Lucu,Benar
,kung king kang its a secret password,Suka,Benar
,bang gacha ampas Mulu kesel bet dah,Sedih,Benar
,SPONSOR KAH?,Bingung,Benar
,KA GITT ADA YANG RUSAK NIH OTAKNYA,Marah,Benar
,owhh,Suka,Benar
,orang main phasmo teriak mulu wkwkw,Lucu,Benar
,yaah udahan,Sedih,Benar
,jo?,Bingung,Benar
,bangke telat 35 menit,Marah,Benar
,bener juga sih,Suka,Benar
,awokawokwaok,Lucu,Benar
,"apapun masalah nya, fm yg disalahkan",Sedih,Benar
,mana MOD TIFA,Bingung,Benar
,kaga belajar2,Marah,Benar
,wkwkwk timnas day,Lucu,Benar
,botak tanggung,Suka,Benar
,rafatar nih ati2,Sedih,Benar
,udah finish arcane blom?,Bingung,Benar
,Njir dijelasin,Marah,Benar
,Xixixixiix,Lucu,Benar
,asik potkes lg,Suka,Benar
,yah,Sedih,Benar
,Ngapa Kelabang,Bingung,Benar
,jewerrr,Marah,Benar
,diya pipis gak tuh wkwk,Lucu,Benar
,nyak kan telur,Suka,Benar
,"bang kalo indo kalah, profil twit harus diganti ke photo bencong",Sedih,Benar
,IG MAGGIE APAAN BANG GEMA ??,Bingung,Benar
,ngilu woi,Marah,Benar
,wkwkwk sange,Lucu,Benar
,thank you bang,Suka,Benar
,BANG KAPAN LIVE DI NOICE ASTAGA!!! :loudly_crying_face:,Sedih,Benar
,VALORANT????,Bingung,Benar
